duration,x^0,x^1,x^2,x^3,x^4,x^5,x^6,x^7,y^0,y^1,y^2,y^3,y^4,y^5,y^6,y^7,z^0,z^1,z^2,z^3,z^4,z^5,z^6,z^7,yaw^0,yaw^1,yaw^2,yaw^3,yaw^4,yaw^5,yaw^6,yaw^7
1,1,0,0,-0.0163562,0.00306752,-0.000173709,0,0,4,0,0,-0.0092236,0.0010559,-3.08635e-05,0,0,1,0,0,-0.0116861,0.00234357,-0.000109351,0,0,0,0,0,0,0,0,0,0,
1,0.986538,-0.0376672,-0.0324007,-0.00582327,0.00219897,-0.000173709,0,0,3.9918,-0.0236015,-0.021644,-0.00530865,0.000901579,-3.08635e-05,0,0,0.990548,-0.0262306,-0.0220902,-0.00340527,0.00179682,-0.000109351,0,0,0,0,0,0,0,0,0,0,
1,0.912672,-0.112011,-0.0384138,0.00123553,0.00133043,-0.000173709,0,0,3.94212,-0.0793636,-0.0324691,-0.00201096,0.000747262,-3.08635e-05,0,0,0.94051,-0.0739864,-0.0226186,0.0026885,0.00125007,-0.000109351,0,0,0,0,0,0,0,0,0,0,
1,0.764639,-0.180679,-0.0284617,0.00482014,0.000461881,-0.000173709,0,0,3.82899,-0.1475,-0.0343271,0.00066945,0.000592944,-3.08633e-05,0,0,0.847734,-0.106705,-0.00814626,0.00659526,0.000703313,-0.000109351,0,0,0,0,0,0,0,0,0,0,
1,0.560607,-0.222163,-0.0129671,0.00493057,-0.000406664,-0.000173709,0,0,3.6484,-0.211928,-0.0290697,0.00273259,0.000438627,-3.08634e-05,0,0,0.740072,-0.100945,0.0147659,0.008315,0.000156561,-0.000109351,0,0,0,0,0,0,0,0,0,0,
1,0.329827,-0.235801,-0.00235249,0.00156682,-0.00127521,8.35954e-05,0,0,3.41054,-0.26027,-0.0185488,0.00417847,0.00028431,-3.08635e-05,0,0,0.662255,-0.0463886,0.0395568,0.00784774,-0.000390192,-0.000109351,0,0,0,0,0,0,0,0,0,0,
1,0.0920487,-0.240488,-0.00446732,-0.00269806,-0.000857233,0.000114732,0,0,3.13615,-0.283849,-0.00461618,0.00500708,0.000129993,2.73179e-07,0,0,0.662772,0.0541606,0.0596653,0.00519347,-0.000936945,-0.000109351,0,0,0,0,0,0,0,0,0,0,
1,-0.156347,-0.260372,-0.0165576,-0.00497967,-0.000283573,0.000222953,0,0,2.85282,-0.277539,0.0111877,0.00552978,0.000131358,-0.00021617,0,0,0.780745,0.184777,0.0685305,0.000352182,-0.0014837,-0.000109351,0,0,0,0,0,0,0,0,0,0,
1,-0.438317,-0.308446,-0.0309685,-0.00388443,0.000831194,0.000222954,0,0,2.59192,-0.23913,0.0264035,0.00389351,-0.000949492,-0.00021617,0,0,1.03281,0.316413,0.0595914,-0.00667611,-0.00203045,-0.000109351,0,0,0,0,0,0,0,0,0,0,
1,-0.780562,-0.377597,-0.0354051,0.00166988,0.00194596,0.000157833,0,0,2.38192,-0.179521,0.0302254,-0.00206616,-0.00203034,-8.59284e-05,0,0,1.4,0.406899,0.0262868,-0.0158914,-0.0025772,0.000825984,0,0,0,0,0,0,0,0,0,0,
1,-1.18979,-0.434824,-0.0171414,0.011032,0.00273513,-0.000646555,0,0,2.22844,-0.133819,0.0109856,-0.0110468,-0.00245998,0.000718459,0,0,1.81554,0.40562,-0.0285908,-0.0179404,0.00155272,0.000423791,0,0,0,0,0,0,0,0,0,0,
1,-1.62864,-0.428303,0.0259,0.0153167,-0.000117029,-0.000575061,0,0,2.09282,-0.151236,-0.0297302,-0.0138925,0.00151293,0.000528149,0,0,2.17661,0.302947,-0.0688577,-0.00749161,0.00367167,-0.000352219,0,0,0,0,0,0,0,0,0,0,
1,-2.01641,-0.333896,0.0653973,0.00909796,-0.00299234,0.000186858,0,0,1.9,-0.243682,-0.0570485,-0.00255927,0.00415367,-0.000864204,0,0,2.40653,0.155682,-0.0728247,0.00367288,0.00191058,-0.000352219,0,0,0,0,0,0,0,0,0,0,
1,-2.27862,-0.186843,0.0766057,-0.00100282,-0.00205805,0.000186858,0,0,1.6,-0.353163,-0.0484464,0.00541337,-0.000167352,1.21151e-06,0,0,2.49461,0.0269324,-0.0538648,0.00810021,-0.000522655,1.27036e-05,0,0,0,0,0,0,0,0,0,0,
1,-2.39173,-0.043938,0.0631175,-0.00736644,-0.00112376,0.000186858,0,0,1.20364,-0.434479,-0.0331983,0.00475607,-0.000161294,1.21145e-06,0,0,2.47527,-0.0585237,-0.0325731,0.00613662,-0.000459137,1.27036e-05,0,0,0,0,0,0,0,0,0,0,
1,-2.38086,0.0566369,0.0361442,-0.0099929,-0.00018947,0.000186858,0,0,0.740557,-0.487246,-0.0198857,0.00412301,-0.000155236,1.21132e-06,0,0,2.38986,-0.107033,-0.016791,0.00442711,-0.000395619,1.27036e-05,0,0,0,0,0,0,0,0,0,0,
