duration,x^0,x^1,x^2,x^3,x^4,x^5,x^6,x^7,y^0,y^1,y^2,y^3,y^4,y^5,y^6,y^7,z^0,z^1,z^2,z^3,z^4,z^5,z^6,z^7,yaw^0,yaw^1,yaw^2,yaw^3,yaw^4,yaw^5,yaw^6,yaw^7
1,4,0,0,-0.0504923,0.011656,-0.000727499,0,0,2,0,0,-0.000502653,-0.00210171,0.000209393,0,0,1,0,0,-1.08908e-11,6.96598e-12,-4.22418e-12,0,0,0,0,0,0,0,0,0,0,
1,3.96044,-0.108491,-0.0888162,-0.0111435,0.00801846,-0.000727498,0,0,1.99761,-0.00886781,-0.0120243,-0.00681554,-0.00105474,0.000209393,0,0,1,-2.64633e-11,-6.01403e-11,-2.88836e-11,2.06892e-11,-1.11582e-11,0,0,0,0,0,0,0,0,0,0,
1,3.75928,-0.291117,-0.0814108,0.0136554,0.00438097,-0.000727499,0,0,1.96905,-0.0565349,-0.0367054,-0.00894056,-7.7719e-06,0.000209393,0,0,1,-1.98919e-10,-1.46271e-10,-6.24567e-12,1.43423e-11,-7.99993e-12,0,0,0,0,0,0,0,0,0,0,
1,3.40406,-0.399086,-0.0214339,0.0239043,0.000743475,-0.000727498,0,0,1.86707,-0.155752,-0.0614798,-0.00687772,0.00103919,0.000209393,0,0,1,-4.85967e-10,-1.25793e-10,-3.46567e-12,-2.88303e-12,5.13456e-12,0,0,0,0,0,0,0,0,0,0,
1,3.00746,-0.370905,0.0474648,0.0196032,-0.00289402,-0.000727499,0,0,1.64421,-0.29414,-0.0737838,-0.000627009,0.00208616,0.000209393,0,0,1,-7.3208e-10,-1.00179e-10,-1.28111e-11,1.22009e-11,-3.74933e-12,0,0,0,0,0,0,0,0,0,0,
1,2.7,-0.232379,0.0816352,0.000752122,-0.00653151,0.000740652,0,0,1.27796,-0.434198,-0.061054,0.00892833,0.00489959,-0.00067384,0,0,1,-9.39081e-10,-1.02203e-10,1.31628e-12,-7.98472e-13,3.82472e-13,0,0,0,0,0,0,0,0,0,0,
1,2.54422,-0.0892751,0.0521091,-0.0179674,-0.00282825,0.000740652,0,0,0.795859,-0.513291,-0.0116098,0.0217883,0.00153039,-0.000673841,0,0,1,-1.14152e-09,-1.0327e-10,4.7784e-13,-1.71418e-12,1.25888e-12,0,0,0,0,0,0,0,0,0,0,
1,2.487,-0.0465689,-0.0113561,-0.0218739,0.000875011,0.000740652,0,0,0.293603,-0.468394,0.0561991,0.0211715,-0.00183881,-0.000673841,0,0,1,-1.34873e-09,-9.45946e-11,3.80318e-12,-7.33635e-13,-4.74287e-13,0,0,0,0,0,0,0,0,0,0,
1,2.40881,-0.127699,-0.0643211,-0.0109673,0.00457827,0.000740652,0,0,-0.0999326,-0.303206,0.101942,0.0070778,-0.00520802,-0.000673842,0,0,1,-1.52719e-09,-9.68008e-11,2.35598e-11,-1.89777e-11,4.23561e-12,0,0,0,0,0,0,0,0,0,0,
1,2.21114,-0.267227,-0.0623469,0.0147523,0.00828153,-0.00191179,0,0,-0.3,-0.102289,0.085189,-0.0204927,-0.00857722,0.0019641,0,0,1,-1.70236e-09,-1.21553e-10,1.98597e-11,-4.98002e-12,1.93379e-12,0,0,0,0,0,0,0,0,0,0,
