duration,x^0,x^1,x^2,x^3,x^4,x^5,x^6,x^7,y^0,y^1,y^2,y^3,y^4,y^5,y^6,y^7,z^0,z^1,z^2,z^3,z^4,z^5,z^6,z^7,yaw^0,yaw^1,yaw^2,yaw^3,yaw^4,yaw^5,yaw^6,yaw^7
1,2,0,0,-0.0112685,0.000789247,-1.69896e-06,0,0,4,0,0,0.00260187,-0.000579969,2.53253e-05,0,0,1,0,0,-0.0015452,0.000257065,-9.16193e-06,0,0,0,0,0,0,0,0,0,0,
1,1.98952,-0.030657,-0.029087,-0.00812851,0.000780752,-1.69897e-06,0,0,4.00205,0.00561237,0.00457906,0.000535251,-0.000453343,2.53253e-05,0,0,0.998703,-0.00365314,-0.00318482,-0.000608556,0.000211255,-9.16194e-06,0,0,0,0,0,0,0,0,0,0,
1,1.92243,-0.110102,-0.048805,-0.00502249,0.000772257,-1.69889e-06,0,0,4.01235,0.0146895,0.00371801,-0.00102487,-0.000326716,2.53253e-05,0,0,0.991458,-0.0110492,-0.00383458,0.000144846,0.000165446,-9.16193e-06,0,0,0,0,0,0,0,0,0,0,
1,1.75927,-0.219699,-0.0592559,-0.00195045,0.000763762,-1.69896e-06,0,0,4.02943,0.0178707,-0.00106363,-0.00207848,-0.000200089,2.53253e-05,0,0,0.976876,-0.0176679,-0.00249898,0.00071501,0.000119636,-9.16193e-06,0,0,0,0,0,0,0,0,0,0,
1,1.47912,-0.341016,-0.0605417,0.00108761,0.000755267,-1.69896e-06,0,0,4.04398,0.00883429,-0.00824634,-0.00262558,-7.34628e-05,2.53253e-05,0,0,0.957534,-0.0200881,0.000272246,0.00110194,7.38265e-05,-9.16193e-06,0,0,0,0,0,0,0,0,0,0,
1,1.07941,-0.455824,-0.0527643,0.00409169,0.000746773,-1.69895e-06,0,0,4.0419,-0.0157024,-0.0163106,-0.00266618,5.31637e-05,2.53253e-05,0,0,0.938885,-0.0159883,0.00392939,0.00130562,2.80169e-05,-9.16194e-06,0,0,0,0,0,0,0,0,0,0,
1,0.575656,-0.546099,-0.0360256,0.00706179,0.000738278,-1.69896e-06,0,0,4.00729,-0.0559828,-0.0237369,-0.00220027,0.00017979,2.53253e-05,0,0,0.928151,-0.00414638,0.00792274,0.00132607,-1.77927e-05,-9.16194e-06,0,0,0,0,0,0,0,0,0,0,
1,0.00132993,-0.59402,-0.0104275,0.00999791,0.000729783,-0.000181187,0,0,3.92558,-0.109212,-0.0290057,-0.00122786,0.000306417,2.53253e-05,0,0,0.933226,0.0155603,0.0117026,0.00116328,-6.36023e-05,-9.16196e-06,0,0,0,0,0,0,0,0,0,0,
1,-0.592571,-0.582868,0.022133,0.0111052,-0.000176153,-0.000181187,0,0,3.78647,-0.169554,-0.0305976,0.000251062,0.000433043,2.53252e-05,0,0,0.961579,0.0421551,0.0147192,0.000817252,-0.000109412,-9.16192e-06,0,0,0,0,0,0,0,0,0,0,
1,-1.14256,-0.506897,0.0525798,0.00858868,-0.00108209,-0.000181187,0,0,3.58702,-0.228138,-0.0269929,0.00223649,0.00055967,2.53253e-05,0,0,1.01915,0.0735618,0.0164228,0.000287984,-0.000155222,-9.16192e-06,0,0,0,0,0,0,0,0,0,0,
