duration,x^0,x^1,x^2,x^3,x^4,x^5,x^6,x^7,y^0,y^1,y^2,y^3,y^4,y^5,y^6,y^7,z^0,z^1,z^2,z^3,z^4,z^5,z^6,z^7,yaw^0,yaw^1,yaw^2,yaw^3,yaw^4,yaw^5,yaw^6,yaw^7
1,-4,0,0,0.0454268,-0.0133938,0.00117197,0,0,1,0,0,0.0287802,-0.0120577,0.00118753,0,0,1,0,0,9.13368e-05,-1.91651e-05,5.53748e-07,0,0,0,0,0,0,0,0,0,0,
1,-3.9668,0.0885651,0.0676374,0.0035714,-0.00753392,0.00117197,0,0,1.01791,0.0440478,0.0258701,-0.0075751,-0.00612002,0.00118753,0,0,1.00007,0.000200119,0.000164557,2.02139e-05,-1.63964e-05,5.5375e-07,0,0,0,0,0,0,0,0,0,0,
1,-3.81338,0.210278,0.0448677,-0.0148446,-0.00167409,0.00117197,0,0,1.07532,0.0545202,-0.0217001,-0.0201799,-0.00018239,0.00118753,0,0,1.00044,0.000527058,0.000132358,-3.9834e-05,-1.36276e-05,5.5375e-07,0,0,0,0,0,0,0,0,0,0,
1,-3.57358,0.254643,0.00200887,-0.0110612,0.00170598,-6.79131e-05,0,0,1.08897,-0.0442117,-0.0714589,-0.0102741,0.00327548,-5.23526e-05,0,0,1.00105,0.000620532,-6.33717e-05,-8.88069e-05,-1.08589e-05,5.5375e-07,0,0,0,0,0,0,0,0,0,0,
1,-3.32636,0.231961,-0.0216181,-0.00491646,0.00136641,-6.79131e-05,0,0,0.966244,-0.205112,-0.0831518,0.00249562,0.00112528,-6.67909e-05,0,0,1.00151,0.000186701,-0.000389408,-0.000126705,-8.09012e-06,5.53743e-07,0,0,0,0,0,0,0,0,0,0,
1,-3.11963,0.179102,-0.0288481,-0.000129939,0.00102685,-6.79131e-05,0,0,0.681535,-0.359761,-0.0695812,0.00632885,0.000791332,-6.67907e-05,0,0,1.00117,-0.00100182,-0.000812526,-0.000153528,-5.32141e-06,5.53755e-07,0,0,0,0,0,0,0,0,0,0,
1,-2.96855,0.124784,-0.023756,0.00329832,0.000687281,-6.79131e-05,0,0,0.259246,-0.477106,-0.0465145,0.00882627,0.000457379,-6.67906e-05,0,0,0.999197,-0.00310598,-0.0012995,-0.000169276,-2.55267e-06,5.53753e-07,0,0,0,0,0,0,0,0,0,0,
1,-2.8636,0.0895762,-0.0104165,0.00536831,0.000347716,-6.79131e-05,0,0,-0.255157,-0.54216,-0.0179593,0.00998788,0.000123426,-6.67906e-05,0,0,0.99462,-0.00622025,-0.00181711,-0.000173949,2.16081e-07,5.53751e-07,0,0,0,0,0,0,0,0,0,0,
1,-2.77879,0.0858995,0.0070956,0.00608004,8.15038e-06,-6.79131e-05,0,0,-0.805233,-0.547956,0.0120769,0.00981368,-0.000210527,-6.67905e-05,0,0,0.986409,-0.0103727,-0.00233212,-0.000167547,2.9848e-06,5.53752e-07,0,0,0,0,0,0,0,0,0,0,
1,-2.67978,0.118024,0.0247055,0.00543351,-0.000331415,-6.79131e-05,0,0,-1.33157,-0.495537,0.0395869,0.00830366,-0.00054448,-0.000153533,0,0,0.973541,-0.0155249,-0.00281132,-0.000150071,5.75356e-06,5.53744e-07,0,0,0,0,0,0,0,0,0,0,
1,-2.53201,0.18207,0.0383384,0.00342872,-0.00067098,-6.79131e-05,0,0,-1.77992,-0.394397,0.0596957,0.00459041,-0.00131215,8.21574e-05,0,0,0.955061,-0.0215719,-0.00322147,-0.000121519,8.52228e-06,5.53751e-07,0,0,0,0,0,0,0,0,0,0,
