duration,x^0,x^1,x^2,x^3,x^4,x^5,x^6,x^7,y^0,y^1,y^2,y^3,y^4,y^5,y^6,y^7,z^0,z^1,z^2,z^3,z^4,z^5,z^6,z^7,yaw^0,yaw^1,yaw^2,yaw^3,yaw^4,yaw^5,yaw^6,yaw^7
1,4,0,0,-0.0144192,0.00360039,-0.0002863,0,0,-2.5,0,0,-0.00614686,0.00514478,-0.000529814,0,0,1,0,0,4.1334e-11,2.24265e-12,8.4821e-13,0,0,0,0,0,0,0,0,0,0,
1,3.98889,-0.0302874,-0.0245181,-0.00288059,0.00216889,-0.000286298,0,0,-2.50153,-0.00051054,0.00712994,0.00913411,0.00249571,-0.000529814,0,0,1,1.35568e-10,1.10518e-10,6.23785e-11,-3.48823e-11,1.09981e-11,0,0,0,0,0,0,0,0,0,0,
1,3.93309,-0.0807214,-0.0230096,0.00293196,0.000737378,-0.0002863,0,0,-2.48381,0.0484854,0.0442084,0.0138188,-0.000153361,-0.000529814,0,0,1,4.6332e-10,2.16597e-10,1.76499e-11,-1.40394e-11,5.278e-12,0,0,0,0,0,0,0,0,0,0,
1,3.83274,-0.116427,-0.0126524,0.00301848,-0.000694118,4.64873e-05,0,0,-2.37798,0.175096,0.0794465,0.00878901,-0.004566,0.000351974,0,0,1,9.20022e-10,2.33735e-10,1.06937e-12,-6.24212e-12,2.70139e-12,0,0,0,0,0,0,0,0,0,0,
1,3.70604,-0.13522,-0.0072968,0.000706879,-0.00046168,4.64875e-05,0,0,-2.11887,0.343852,0.0819372,-0.00595527,-0.00280614,0.000351974,0,0,1,1.37853e-09,2.1824e-10,2.69651e-12,-1.37677e-11,5.19873e-12,0,0,0,0,0,0,0,0,0,0,
1,3.56381,-0.149307,-0.00748137,-0.000674968,-0.000229238,4.64868e-05,0,0,-1.70149,0.480396,0.0507543,-0.0138135,-0.000739324,0.000198502,0,0,1,1.78741e-09,2.22778e-10,-2.68834e-11,1.08349e-11,-4.43645e-12,0,0,0,0,0,0,0,0,0,0,
1,3.40616,-0.166979,-0.0104168,-0.00112704,3.19936e-06,4.64885e-05,0,0,-1.18469,0.538499,0.00686276,-0.0147858,0.000253184,0.000198502,0,0,1,2.17109e-09,1.58192e-10,7.15872e-13,-2.34426e-11,7.7649e-12,0,0,0,0,0,0,0,0,0,0,
1,3.22769,-0.190949,-0.0133139,-0.000649361,0.000235642,4.6488e-05,0,0,-0.653663,0.509872,-0.0339906,-0.0117881,0.00124569,0.000198502,0,0,1,2.43564e-09,8.15792e-11,-9.47971e-11,6.74074e-11,-1.75098e-11,0,0,0,0,0,0,0,0,0,0,
1,3.02306,-0.21835,-0.0133832,0.000758086,0.000468081,7.45462e-05,0,0,-0.188125,0.412502,-0.0598957,-0.00482029,0.0022382,0.000170444,0,0,1,2.49503e-09,2.51976e-11,-1.97726e-11,-4.37073e-12,4.38716e-12,0,0,0,0,0,0,0,0,0,0,
1,2.79263,-0.240597,-0.00755503,0.00301892,0.00155472,-0.000282409,0,0,0.16207,0.288055,-0.0592229,0.0061939,0.00237651,0.000527399,0,0,1,2.49074e-09,-1.81402e-11,-4.4551e-11,1.95932e-11,-3.92597e-12,0,0,0,0,0,0,0,0,0,0,
