duration,x^0,x^1,x^2,x^3,x^4,x^5,x^6,x^7,y^0,y^1,y^2,y^3,y^4,y^5,y^6,y^7,z^0,z^1,z^2,z^3,z^4,z^5,z^6,z^7,yaw^0,yaw^1,yaw^2,yaw^3,yaw^4,yaw^5,yaw^6,yaw^7
1,-2.5,0,0,0.0121699,-0.00351418,0.000274285,0,0,4,0,0,-0.0357845,0.00678102,-0.000417623,0,0,1,0,0,-4.22524e-11,-6.43645e-11,2.57041e-11,0,0,0,0,0,0,0,0,0,0,
1,-2.49107,0.0238243,0.0181674,0.000855991,-0.00214276,0.000274283,0,0,3.97058,-0.0823176,-0.0708437,-0.0128367,0.00469291,-0.000417624,0,0,1,-2.11239e-10,-2.39631e-10,-3.65947e-10,2.88119e-10,-8.84474e-11,0,0,0,0,0,0,0,0,0,0,
1,-2.45009,0.0555274,0.0106216,-0.00497219,-0.00077134,0.000274286,0,0,3.80886,-0.245831,-0.0853725,0.00175873,0.00260479,-0.000417625,0,0,1,-1.07085e-09,-3.05125e-10,-1.12145e-10,4.48956e-11,-7.7427e-13,0,0,0,0,0,0,0,0,0,0,
1,-2.38941,0.0601402,-0.00618011,-0.00531469,0.000600088,0.000171877,0,0,3.4816,-0.402969,-0.0686438,0.00800166,0.000516675,-0.00029362,0,0,1,-1.85708e-09,-4.07002e-10,2.36753e-11,-1.98987e-11,6.11078e-12,0,0,0,0,0,0,0,0,0,0,
1,-2.33999,0.0350957,-0.0168049,-0.00149448,0.000861651,-0.000127035,0,0,3.01821,-0.515653,-0.044475,0.00743107,-0.000353602,5.29132e-06,0,0,1,-2.65202e-09,-4.00323e-10,-9.22196e-11,1.011e-10,-2.80936e-11,0,0,0,0,0,0,0,0,0,0,
1,-2.32246,-0.000186145,-0.0173888,0.000681769,0.000226476,-9.33554e-06,0,0,2.46516,-0.583698,-0.0242505,0.00606957,-0.000327146,5.29169e-06,0,0,1,-3.46173e-09,-4.34413e-10,-2.30656e-10,2.49824e-10,-1.13894e-10,0,0,0,0,0,0,0,0,0,0,
1,-2.33914,-0.0320592,-0.014078,0.00149432,0.000179797,-9.33565e-06,0,0,1.86296,-0.615272,-0.00795173,0.0048139,-0.000300689,5.29162e-06,0,0,1,-4.45181e-09,-2.23046e-10,1.79281e-10,-4.78328e-11,-8.02547e-12,0,0,0,0,0,0,0,0,0,0,
1,-2.38361,-0.0550597,-0.0086096,0.00212015,0.00013312,-9.33596e-06,0,0,1.24426,-0.61791,0.00473875,0.00366406,-0.000274231,5.29118e-06,0,0,1,-4.60164e-09,-5.44897e-11,3.88312e-12,5.67022e-11,1.9023e-11,0,0,0,0,0,0,0,0,0,0,
1,-2.44504,-0.0654326,-0.0015438,0.00255927,8.64395e-05,-9.33504e-06,0,0,0.634481,-0.598511,0.0141384,0.00262004,-0.000247775,5.29134e-06,0,0,1,-4.38126e-09,4.46581e-10,3.88239e-10,-2.93085e-10,8.97528e-11,0,0,0,0,0,0,0,0,0,0,
1,-2.50938,-0.0605433,0.0065593,0.00281168,3.97636e-05,-9.33605e-06,0,0,0.0524861,-0.563339,0.0205648,0.00168186,-0.000221318,5.29143e-06,0,0,1,-3.0333e-09,7.03702e-10,4.43148e-11,1.62448e-11,9.38882e-12,0,0,0,0,0,0,0,0,0,0,
