duration,x^0,x^1,x^2,x^3,x^4,x^5,x^6,x^7,y^0,y^1,y^2,y^3,y^4,y^5,y^6,y^7,z^0,z^1,z^2,z^3,z^4,z^5,z^6,z^7,yaw^0,yaw^1,yaw^2,yaw^3,yaw^4,yaw^5,yaw^6,yaw^7
1,-4,0,0,0.0314699,-0.00620753,0.000420795,0,0,2.5,0,0,-0.0063383,0.0022231,-0.000180623,0,0,1,0,0,0.0267222,-0.00540075,0.000310113,0,0,0,0,0,0,0,0,0,0,
1,-3.97432,0.0716837,0.0613726,0.0108478,-0.00410356,0.000420795,0,0,2.4957,-0.0110256,-0.00748253,0.000747874,0.00131999,-0.000180623,0,0,1.02163,0.060114,0.0508631,0.00822028,-0.00385019,0.000310113,0,0,0,0,0,0,0,0,0,0,
1,-3.8341,0.212662,0.0735025,-0.0013585,-0.00199958,0.000420795,0,0,2.47908,-0.0193702,0.000874776,0.00422158,0.000416869,-0.000180623,0,0,1.13729,0.172651,0.0555239,-0.00407933,-0.00229962,0.000310113,0,0,0,0,0,0,0,0,0,0,
1,-3.55087,0.349697,0.0616375,-0.00514887,0.000104394,1.09936e-06,0,0,2.46505,-0.00419156,0.0142345,0.00408283,-0.000486248,-0.000180623,0,0,1.35939,0.263813,0.0325893,-0.0101767,-0.000749053,0.000310113,0,0,0,0,0,0,0,0,0,0,
1,-3.14458,0.457949,0.0468283,-0.00472029,0.000109889,1.10096e-06,0,0,2.4785,0.0336778,0.0217593,0.000331601,-0.00138936,0.000279824,0,0,1.64518,0.297016,0.000666108,-0.0100718,0.000801513,7.98896e-05,0,0,0,0,0,0,0,0,0,0,
1,-2.64441,0.537889,0.0333377,-0.00426973,0.000115391,1.09909e-06,0,0,2.53316,0.0740328,0.0172161,-0.00242762,9.75591e-06,-1.302e-06,0,0,1.93367,0.271738,-0.0239412,-0.00606681,0.00120096,-6.06733e-05,0,0,0,0,0,0,0,0,0,0,
1,-2.07734,0.592223,0.0212319,-0.00379717,0.000120887,1.09923e-06,0,0,2.62199,0.101215,0.00997878,-0.00240161,3.24592e-06,-1.30196e-06,0,0,2.17654,0.210156,-0.0355426,-0.0018697,0.000897594,-6.06734e-05,0,0,0,0,0,0,0,0,0,0,
1,-1.46756,0.623784,0.0105767,-0.00330263,0.000126385,-1.48067e-06,0,0,2.73079,0.113974,0.0027804,-0.00240165,-3.26381e-06,3.8572e-06,0,0,2.35012,0.136749,-0.0363729,0.00111394,0.000594227,-6.19632e-05,0,0,0,0,0,0,0,0,0,0,
1,-0.836373,0.635528,0.0014123,-0.00281189,0.000118982,-1.47876e-06,0,0,2.84514,0.112336,-0.00440556,-0.00237613,1.60223e-05,3.85714e-06,0,0,2.45215,0.0694117,-0.0300853,0.00287122,0.000284411,-6.19632e-05,0,0,0,0,0,0,0,0,0,0,
1,-0.202127,0.630385,-0.00632427,-0.00235075,0.000111581,-1.48047e-06,0,0,2.95071,0.0964799,-0.0113993,-0.00227347,3.53084e-05,3.85714e-06,0,0,2.49457,0.0186826,-0.0203848,0.0034045,-5.59405e-05,-4.66956e-05,0,0,0,0,0,0,0,0,0,0,
1,0.419693,0.611123,-0.0127218,-0.00191922,0.000104182,-1.47918e-06,0,0,3.03356,0.0670215,-0.0179692,-0.00209367,5.45942e-05,3.85729e-06,0,0,2.49617,-0.0123308,-0.0109739,0.00276393,-0.000189116,3.45552e-06,0,0,0,0,0,0,0,0,0,0,
1,1.01628,0.580331,-0.0178692,-0.00151731,9.67933e-05,-1.48387e-06,0,0,3.08058,0.0250396,-0.0238841,-0.00183672,7.38801e-05,3.85731e-06,0,0,2.47544,-0.0267261,-0.0037823,0.00204202,-0.000171839,3.45552e-06,0,0,0,0,0,0,0,0,0,0,
1,1.57732,0.540421,-0.0218552,-0.00114496,8.93843e-05,-1.48179e-06,0,0,3.07997,-0.0279239,-0.0289124,-0.00150262,9.31668e-05,3.8571e-06,0,0,2.4468,-0.0288347,0.00134728,0.00138922,-0.000154561,3.45552e-06,0,0,0,0,0,0,0,0,0,0,
1,2.09483,0.493626,-0.0247686,-0.000802241,8.19834e-05,-1.48061e-06,0,0,3.02173,-0.0898646,-0.0328227,-0.00109138,0.000112453,3.85719e-06,0,0,2.42055,-0.0225735,0.00462212,0.000805529,-0.000137283,3.45553e-06,0,0,0,0,0,0,0,0,0,0,
1,2.56296,0.442002,-0.0266982,-0.000489117,7.45845e-05,-1.48176e-06,0,0,2.89807,-0.158315,-0.0353836,-0.000603002,0.000131739,3.85722e-06,0,0,2.40327,-0.0114445,0.00624956,0.000290951,-0.000120006,3.45552e-06,0,0,0,0,0,0,0,0,0,0,
1,2.97785,0.387429,-0.0277329,-0.000205592,6.71799e-05,-1.47992e-06,0,0,2.7039,-0.230345,-0.0363636,-3.74756e-05,0.000151025,3.85724e-06,0,0,2.39825,0.00146472,0.00643694,-0.000154517,-0.000102728,3.45552e-06,0,0,0,0,0,0,0,0,0,0,
1,3.33741,0.331608,-0.0279614,4.83275e-05,5.9779e-05,-1.47988e-06,0,0,2.43731,-0.302561,-0.0355313,0.000605195,0.000170311,3.85721e-06,0,0,2.4059,0.0134814,0.00539157,-0.000530875,-8.54506e-05,3.45552e-06,0,0,0,0,0,0,0,0,0,0,
1,3.64116,0.276062,-0.0274725,0.000272644,5.23793e-05,-1.48017e-06,0,0,2.1,-0.371108,-0.0326553,0.00132501,0.000189601,-7.39276e-06,0,0,2.42416,0.0223474,0.0033208,-0.000838122,-6.8173e-05,3.45552e-06,0,0,0,0,0,0,0,0,0,0,
1,3.89007,0.222137,-0.0263551,0.000467359,4.49788e-05,-1.48025e-06,0,0,1.69774,-0.431722,-0.0276166,0.00200948,0.000152648,-7.39612e-06,0,0,2.44893,0.0262192,0.000431948,-0.00107626,-5.08954e-05,3.45552e-06,0,0,0,0,0,0,0,0,0,0,
1,4.08636,0.171001,-0.024698,0.000632472,3.75779e-05,-1.48012e-06,0,0,1.24056,-0.480353,-0.0207462,0.00254611,0.000115699,-7.39695e-06,0,0,2.47446,0.023668,-0.00306765,-0.00124529,-3.36178e-05,3.45552e-06,0,0,0,0,0,0,0,0,0,0,
1,4.23334,0.123646,-0.0225899,0.000767982,3.01772e-05,-1.48008e-06,0,0,0.742116,-0.513781,-0.0124876,0.00293492,7.8737e-05,-7.39497e-06,0,0,2.49378,0.0136797,-0.00697065,-0.0013452,-1.63402e-05,3.45553e-06,0,0,0,0,0,0,0,0,0,0,
1,4.33519,0.0808834,-0.0201197,0.00087389,2.27767e-05,-1.48013e-06,0,0,0.218854,-0.529673,-0.00328441,0.0031759,4.17803e-05,-7.39575e-06,0,0,2.49913,-0.0043453,-0.0110697,-0.00137601,9.40149e-06,1.19195e-05,0,0,0,0,0,0,0,0,0,0,
1,4.39685,0.0433494,-0.0173761,0.000950196,1.53761e-05,-1.48012e-06,0,0,-0.310893,-0.526584,0.00642003,0.00326906,4.81273e-06,-7.39248e-06,0,0,2.48236,-0.0305156,-0.0150222,-0.00121921,6.89991e-05,1.19195e-05,0,0,0,0,0,0,0,0,0,0,
1,4.42379,0.0115018,-0.0144481,0.000996899,7.97556e-06,-1.48013e-06,0,0,-0.827791,-0.503955,0.0161822,0.00321439,-3.21489e-05,-7.39173e-06,0,0,2.43569,-0.0638819,-0.0181466,-0.000824014,0.000128597,1.19195e-05,0,0,0,0,0,0,0,0,0,0,
1,4.42184,-0.0143792,-0.0114243,0.001014,5.74959e-07,-1.4801e-06,0,0,-1.31239,-0.462113,0.0255585,0.00301188,-6.91014e-05,-7.39481e-06,0,0,2.35297,-0.102073,-0.0197279,-0.000190432,0.000188194,1.19195e-05,0,0,0,0,0,0,0,0,0,0,
1,4.39705,-0.034191,-0.0083937,0.0010015,-6.82563e-06,-1.4801e-06,0,0,-1.74601,-0.402274,0.0341056,0.00266154,-0.000106065,-7.39024e-06,0,0,2.23118,-0.141288,-0.0190508,0.000681539,0.000247792,1.19195e-05,0,0,0,0,0,0,0,0,0,0,
1,4.35546,-0.0480086,-0.00544496,0.000959395,-1.42263e-05,-1.48004e-06,0,0,-2.11163,-0.326539,0.0413799,0.00216338,-0.000143028,-5.92521e-05,0,0,2.07178,-0.176294,-0.0154002,0.0017919,0.00030739,-1.40112e-05,0,0,0,0,0,0,0,0,0,0,
1,4.30295,-0.0560846,-0.00266693,0.000887688,-2.16263e-05,-1.48029e-06,0,0,-2.39483,-0.238157,0.0464194,0.000998762,-0.000439286,-5.92517e-05,0,0,1.88218,-0.200559,-0.0083203,0.00288135,0.000237334,-1.4011e-05,0,0,0,0,0,0,0,0,0,0,
1,4.24506,-0.0588493,-0.00014843,0.00078638,-2.90273e-05,-1.48013e-06,0,0,-2.58606,-0.144376,0.0461874,-0.0013509,-0.000735548,7.13083e-05,0,0,1.6764,-0.207677,0.00160764,0.00369057,0.000167278,-7.92915e-05,0,0,0,0,0,0,0,0,0,0,
1,4.18682,-0.0569106,0.00202175,0.00065547,-3.64283e-05,-1.48003e-06,0,0,-2.68627,-0.0586391,0.0384345,-0.00358001,-0.000379006,7.13083e-05,0,0,1.47411,-0.193117,0.0128901,0.00356677,-0.00022918,-7.92918e-05,0,0,0,0,0,0,0,0,0,0,
1,4.13255,-0.0510538,0.00375479,0.000494957,-4.38285e-05,-1.4801e-06,0,0,-2.71036,0.00633037,0.0261335,-0.00438296,-2.24647e-05,2.66722e-05,0,0,1.29714,-0.15795,0.0214224,0.00185714,-0.000625637,3.71697e-05,0,0,0,0,0,0,0,0,0,0,
1,4.0857,-0.0422421,0.00496188,0.000304842,-5.12291e-05,-1.48008e-06,0,0,-2.68227,0.045492,0.0131166,-0.00420609,0.000110897,2.66722e-05,0,0,1.16188,-0.11185,0.0236117,-0.000273716,-0.000439788,3.71695e-05,0,0,0,0,0,0,0,0,0,0,
1,4.04867,-0.0316161,0.00555423,8.51241e-05,-5.86297e-05,-1.48012e-06,0,0,-2.62773,0.0596839,0.00143041,-0.00349578,0.000244258,2.66723e-05,0,0,1.07297,-0.067021,0.0205235,-0.00166117,-0.00025394,3.71699e-05,0,0,0,0,0,0,0,0,0,0,
1,4.02264,-0.0204942,0.00544303,-0.000164195,-6.60308e-05,-1.47995e-06,0,0,-2.56984,0.0531677,-0.00732468,-0.00225203,0.000377619,2.66723e-05,0,0,1.02459,-0.0317873,0.0143881,-0.00230523,-6.80898e-05,3.71697e-05,0,0,0,0,0,0,0,0,0,0,
1,4.00735,-0.0103722,0.00453946,-0.000443117,-7.34317e-05,-1.47973e-06,0,0,-2.52585,0.0334061,-0.0115483,-0.000474831,0.000510981,2.66722e-05,0,0,1.00486,-0.0100134,0.00743555,-0.00220589,0.00011776,3.71697e-05,0,0,0,0,0,0,0,0,0,0,
1,4.001,-0.00292378,0.00275472,-0.000751642,-8.08319e-05,-1.47998e-06,0,0,-2.50393,0.0110623,-0.00964022,0.00183581,0.000644342,2.66723e-05,0,0,1.00023,-0.00110306,0.00189612,-0.00136316,0.000303608,3.71698e-05,0,0,0,0,0,0,0,0,0,0,
