duration,x^0,x^1,x^2,x^3,x^4,x^5,x^6,x^7,y^0,y^1,y^2,y^3,y^4,y^5,y^6,y^7,z^0,z^1,z^2,z^3,z^4,z^5,z^6,z^7,yaw^0,yaw^1,yaw^2,yaw^3,yaw^4,yaw^5,yaw^6,yaw^7
1,-2.5,0,0,0.0151667,-0.00172489,5.72925e-05,0,0,-4,0,0,-0.00689684,0.00113357,-4.50226e-05,0,0,1,0,0,0.000631578,-3.84615e-05,5.88254e-07,0,0,0,0,0,0,0,0,0,0,
1,-2.4865,0.0388871,0.0357238,0.00884012,-0.00143843,5.72924e-05,0,0,-4.00581,-0.0163813,-0.0143393,-0.00281276,0.000908458,-4.50235e-05,0,0,1.00059,0.00174383,0.00166985,0.000483614,-3.55202e-05,5.88256e-07,0,0,0,0,0,0,0,0,0,0,
1,-2.40443,0.131388,0.0541866,0.00365935,-0.00115197,5.72935e-05,0,0,-4.03848,-0.0500895,-0.0177771,0.000370831,0.000683338,-4.50234e-05,0,0,1.00446,0.00639523,0.00291345,0.000347416,-3.2579e-05,5.88264e-07,0,0,0,0,0,0,0,0,0,0,
1,-2.21629,0.246418,0.0588257,-0.000375579,-0.000865501,5.72921e-05,0,0,-4.10534,-0.0820229,-0.0130148,0.00265395,0.000458219,-4.50233e-05,0,0,1.01408,0.013137,0.00376611,0.000222983,-2.96376e-05,5.88249e-07,0,0,0,0,0,0,0,0,0,0,
1,-1.91223,0.359767,0.0530789,-0.00326466,-0.000579038,5.72926e-05,0,0,-4.19731,-0.0984828,-0.00275385,0.00403659,0.000233098,-4.50229e-05,0,0,1.03118,0.0212226,0.00426312,0.000110315,-2.66964e-05,5.88257e-07,0,0,0,0,0,0,0,0,0,0,
1,-1.50317,0.454101,0.0403836,-0.00500788,-0.000292577,5.72928e-05,0,0,-4.29432,-0.0911735,0.0103043,0.00451875,7.98076e-06,-4.50238e-05,0,0,1.05675,0.0299759,0.00443976,9.41207e-06,-2.37551e-05,5.88256e-07,0,0,0,0,0,0,0,0,0,0,
1,-1.01393,0.518961,0.0241775,-0.00560527,-6.10628e-06,5.729e-05,0,0,-4.37071,-0.0572019,0.0234582,0.00410044,-0.000217139,-4.50235e-05,0,0,1.09115,0.0387916,0.00433135,-7.97258e-05,-2.08138e-05,5.88262e-07,0,0,0,0,0,0,0,0,0,0,
1,-0.476347,0.550762,0.0078979,-0.00505679,0.000280347,-4.00936e-06,0,0,-4.40061,0.000922131,0.0340064,0.00278165,-0.000442257,1.62789e-05,0,0,1.13417,0.0471348,0.00397318,-0.000157099,-1.78725e-05,5.8824e-07,0,0,0,0,0,0,0,0,0,0,
1,0.0775325,0.552489,-0.00563047,-0.00397549,0.000260297,-4.00953e-06,0,0,-4.36333,0.0755923,0.0398606,0.0011754,-0.000360863,1.62786e-05,0,0,1.18511,0.0545413,0.00340053,-0.000222706,-1.49313e-05,5.88259e-07,0,0,0,0,0,0,0,0,0,0,
1,0.620672,0.530322,-0.0160353,-0.00297436,0.000240218,-3.9924e-06,0,0,-4.24704,0.157478,0.0413844,-0.00010526,-0.000279469,1.62786e-05,0,0,1.24281,0.0606175,0.0026487,-0.000276549,-1.19901e-05,5.8827e-07,0,0,0,0,0,0,0,0,0,0,
1,1.13222,0.49027,-0.023557,-0.00205371,0.00022035,-4.05058e-06,0,0,-4.04855,0.238894,0.0395546,-0.00106035,-0.000198076,1.6279e-05,0,0,1.30579,0.0650402,0.001753,-0.000318626,-9.04875e-06,5.8826e-07,0,0,0,0,0,0,0,0,0,0,
