duration,x^0,x^1,x^2,x^3,x^4,x^5,x^6,x^7,y^0,y^1,y^2,y^3,y^4,y^5,y^6,y^7,z^0,z^1,z^2,z^3,z^4,z^5,z^6,z^7,yaw^0,yaw^1,yaw^2,yaw^3,yaw^4,yaw^5,yaw^6,yaw^7
1,4,0,0,-0.00208399,-6.96563e-05,1.22228e-05,0,0,-1,0,0,0.011563,-0.00140966,5.12524e-05,0,0,1,0,0,-0.000113496,6.75573e-06,-1.00814e-07,0,0,0,0,0,0,0,0,0,0,
1,3.99786,-0.00646949,-0.00654768,-0.00224039,-8.53558e-06,1.22227e-05,0,0,-0.989795,0.0293066,0.0267436,0.00643685,-0.00115341,5.12454e-05,0,0,0.999893,-0.000313969,-0.000300962,-8.74812e-05,6.25181e-06,-1.00845e-07,0,0,0,0,0,0,0,0,0,0,
1,3.9826,-0.026259,-0.0131978,-0.0021523,5.25815e-05,1.22252e-05,0,0,-0.928411,0.0977469,0.0396461,0.00233569,-0.000897193,5.125e-05,0,0,0.999197,-0.00115383,-0.000526903,-6.34823e-05,5.74767e-06,-1.00781e-07,0,0,0,0,0,0,0,0,0,0,
1,3.94106,-0.0588401,-0.019217,-0.00181974,0.000113702,1.22237e-05,0,0,-0.789528,0.180714,0.0417825,-0.000740586,-0.000640828,5.1204e-05,0,0,0.997458,-0.0023756,-0.000683872,-4.14994e-05,5.2437e-06,-1.00794e-07,0,0,0,0,0,0,0,0,0,0,
1,3.86131,-0.102217,-0.0238717,-0.00124269,0.000174824,1.22231e-05,0,0,-0.568362,0.25975,0.0362277,-0.00279179,-0.000384681,5.12469e-05,0,0,0.994362,-0.00384737,-0.000777916,-2.15325e-05,4.73974e-06,-1.00802e-07,0,0,0,0,0,0,0,0,0,0,
1,3.73416,-0.152928,-0.0264286,-0.000421173,0.000235946,1.22225e-05,0,0,-0.27551,0.322547,0.0260566,-0.00381806,-0.000128497,5.12627e-05,0,0,0.98972,-0.00544935,-0.000815083,-3.58159e-06,4.23568e-06,-1.00781e-07,0,0,0,0,0,0,0,0,0,0,
1,3.55463,-0.206044,-0.0261543,0.000644832,0.000297062,1.22232e-05,0,0,0.0691987,0.362949,0.0143441,-0.00381945,0.000127794,5.12449e-05,0,0,0.983456,-0.00707382,-0.000801422,1.23533e-05,3.73166e-06,-1.00768e-07,0,0,0,0,0,0,0,0,0,0,
1,3.32339,-0.255169,-0.0223152,0.0019553,0.000358188,-4.46432e-05,0,0,0.442851,0.380946,0.00416496,-0.00279583,0.000384026,5.12478e-05,0,0,0.975597,-0.00862518,-0.000742979,2.62723e-05,3.22771e-06,-1.00796e-07,0,0,0,0,0,0,0,0,0,0,
1,3.04817,-0.292724,-0.0147466,0.00294163,0.000134952,-5.53078e-05,0,0,0.825601,0.382681,-0.00140588,-0.00074725,0.000640271,5.12431e-05,0,0,0.966258,-0.0100199,-0.000645804,3.81751e-05,2.72377e-06,-1.00808e-07,0,0,0,0,0,0,0,0,0,0,
1,2.74373,-0.313129,-0.00566506,0.00292829,-0.00014159,-5.53338e-05,0,0,1.20682,0.380444,0.000706476,0.00244593,0.00021131,-0.000275367,0,0,0.955634,-0.0111866,-0.000515944,4.80621e-05,2.21967e-06,-1.00756e-07,0,0,0,0,0,0,0,0,0,0,
1,2.42766,-0.316517,0.00171695,0.00180864,-0.000418235,-5.53173e-05,0,0,1.59035,0.388664,0.00655843,0.000537638,-0.00116542,0.000178921,0,0,0.943981,-0.0120659,-0.000359447,5.59331e-05,1.71567e-06,-1.00758e-07,0,0,0,0,0,0,0,0,0,0,
1,2.1142,-0.309607,0.00408028,-0.000417476,-0.000694823,9.85063e-05,0,0,1.98513,0.399626,0.00296807,-0.00233481,-0.000270831,2.50986e-05,0,0,0.931613,-0.0126107,-0.000182362,6.1788e-05,1.21173e-06,-1.00796e-07,0,0,0,0,0,0,0,0,0,0,
1,1.80766,-0.304986,-0.000356019,-0.00221171,-0.000202295,9.85057e-05,0,0,2.38514,0.3976,-0.00541034,-0.00316716,-0.000145327,2.50853e-05,0,0,0.918883,-0.0127857,9.26496e-06,6.56269e-05,7.07766e-07,-1.00799e-07,0,0,0,0,0,0,0,0,0,0,
1,1.5,-0.312649,-0.00721988,-0.00203582,0.000290227,-8.82957e-06,0,0,2.77404,0.376822,-0.0155329,-0.0034976,-1.98808e-05,3.19517e-05,0,0,0.906173,-0.0125679,0.000209384,6.74499e-05,2.03796e-07,-1.0081e-07,0,0,0,0,0,0,0,0,0,0,
1,1.17838,-0.33208,-0.0116743,-0.000963229,0.000246093,-8.83601e-06,0,0,3.13185,0.335344,-0.0258255,-0.00325763,0.000139858,3.19578e-05,0,0,0.893882,-0.0119465,0.000411949,6.72569e-05,-3.00256e-07,-1.00794e-07,0,0,0,0,0,0,0,0,0,0,
1,0.833896,-0.357378,-0.0131758,-6.71891e-05,0.000201925,-8.83052e-06,0,0,3.43828,0.274639,-0.0344397,-0.00237863,0.000299619,-7.3346e-06,0,0,0.882414,-0.0109226,0.00061091,6.50479e-05,-8.04274e-07,-1.00796e-07,0,0,0,0,0,0,0,0,0,0,
1,0.463468,-0.383168,-0.0122541,0.000652208,0.000157776,-8.83113e-06,0,0,3.67639,0.199786,-0.0398512,-0.00125354,0.000262946,-7.34391e-06,0,0,0.872167,-0.00950931,0.00080022,6.08229e-05,-1.30825e-06,-1.00799e-07,0,0,0,0,0,0,0,0,0,0,
1,0.0688477,-0.405132,-0.00943916,0.001195,0.000113624,-8.83201e-06,0,0,3.83533,0.117338,-0.0421076,-0.000275198,0.00022624,-7.33872e-06,0,0,0.863517,-0.00773214,0.000973832,5.45819e-05,-1.81221e-06,-1.00815e-07,0,0,0,0,0,0,0,0,0,0,
1,-0.344424,-0.420015,-0.00526074,0.00156117,6.94721e-05,-8.83159e-06,0,0,3.9105,0.0331652,-0.0416491,0.000556371,0.000189545,-7.33947e-06,0,0,0.856811,-0.00562848,0.0011257,4.63249e-05,-2.31625e-06,-1.00796e-07,0,0,0,0,0,0,0,0,0,0,
1,-0.768078,-0.425619,-0.000248689,0.00175074,2.532e-05,-8.83303e-06,0,0,3.90276,-0.0477424,-0.0389161,0.00124116,0.000152849,-7.33621e-06,0,0,0.852353,-0.00324788,0.00124977,3.6052e-05,-2.82025e-06,-1.00796e-07,0,0,0,0,0,0,0,0,0,0,
1,-1.19218,-0.420808,0.00506714,0.00176369,-1.88242e-05,-8.83434e-06,0,0,3.81748,-0.121276,-0.0343489,0.00177918,0.000116161,-7.34193e-06,0,0,0.850388,-0.000651983,0.00133999,2.37627e-05,-3.32404e-06,-1.0082e-07,0,0,0,0,0,0,0,0,0,0,
1,-1.60618,-0.405502,0.0101569,0.00160007,-6.30047e-05,-8.826e-06,0,0,3.66375,-0.184209,-0.0283878,0.00217043,7.9472e-05,-7.3428e-06,0,0,0.851096,0.00208549,0.00139033,9.45822e-06,-3.82852e-06,-1.00696e-07,0,0,0,0,0,0,0,0,0,0,
1,-2,-0.380684,0.0144908,0.00125979,-0.000107143,2.13567e-06,0,0,3.45339,-0.234192,-0.0214731,0.00241492,4.27665e-05,-7.33592e-06,0,0,0.854577,0.0048787,0.00139472,-6.86314e-06,-4.33208e-06,-1.00848e-07,0,0,0,0,0,0,0,0,0,0,
1,-2.36504,-0.348341,0.0176487,0.000852571,-9.64673e-05,2.13641e-06,0,0,3.20018,-0.269759,-0.0140451,0.00251264,6.0653e-06,-7.33394e-06,0,0,0.860839,0.00762973,0.00134713,-2.51998e-05,-4.8363e-06,-1.00774e-07,0,0,0,0,0,0,0,0,0,0,
1,-2.69497,-0.310861,0.0196489,0.000488063,-8.57879e-05,2.13557e-06,0,0,2.91889,-0.290324,-0.00654408,0.00246354,-3.05985e-05,-7.34334e-06,0,0,0.869786,0.0102285,0.00124151,-4.55529e-05,-5.34015e-06,-1.00828e-07,0,0,0,0,0,0,0,0,0,0,
1,-2.98578,-0.270431,0.0206197,0.000166267,-7.51105e-05,2.13557e-06,0,0,2.62444,-0.29618,0.000589532,0.00226771,-6.72929e-05,-7.3423e-06,0,0,0.881205,0.012553,0.0010718,-6.79219e-05,-5.84417e-06,-1.00828e-07,0,0,0,0,0,0,0,0,0,0,
1,-3.2355,-0.228983,0.0206892,-0.000112816,-6.44346e-05,2.13574e-06,0,0,2.33105,-0.288504,0.00691549,0.00192512,-0.000103996,-2.28679e-07,0,0,0.894756,0.014469,0.000831962,-9.23067e-05,-6.34828e-06,-1.00797e-07,0,0,0,0,0,0,0,0,0,0,
1,-3.44397,-0.18819,0.0199855,-0.000349201,-5.37519e-05,2.13463e-06,0,0,2.05128,-0.269315,0.0120646,0.00150686,-0.000105132,-2.27712e-07,0,0,0.909958,0.0158301,0.000515944,-0.000118708,-6.85201e-06,-1.00881e-07,0,0,0,0,0,0,0,0,0,0,
1,-3.61257,-0.149471,0.0186368,-0.000542858,-4.30808e-05,2.13658e-06,0,0,1.79543,-0.241086,0.0159521,0.00108406,-0.000106267,-2.2676e-07,0,0,0.926179,0.016478,0.0001177,-0.000147125,-7.35619e-06,1.21835e-06,0,0,0,0,0,0,0,0,0,0,
1,-3.74399,-0.113987,0.0167711,-0.000693816,-3.24028e-05,2.13641e-06,0,0,1.57127,-0.206356,0.0185645,0.000656724,-0.000107406,-2.26151e-07,0,0,0.942621,0.0162486,-0.000355628,-0.000164366,-1.26436e-06,1.21836e-06,0,0,0,0,0,0,0,0,0,0,
1,-3.84193,-0.0826456,0.0145166,-0.000802066,-2.1721e-05,2.13489e-06,0,0,1.38403,-0.167688,0.0198879,0.000224836,-0.00010854,-2.27631e-07,0,0,0.95835,0.0150453,-0.000844128,-0.000157239,4.82745e-06,1.21842e-06,0,0,0,0,0,0,0,0,0,0,
1,-3.91088,-0.0560949,0.0120014,-0.000867599,-1.1048e-05,2.13687e-06,0,0,1.23635,-0.127673,0.0199089,-0.000211591,-0.000109676,-2.26409e-07,0,0,0.9724,0.0129108,-0.0012747,-0.000125746,1.09195e-05,1.21833e-06,0,0,0,0,0,0,0,0,0,0,
