duration,x^0,x^1,x^2,x^3,x^4,x^5,x^6,x^7,y^0,y^1,y^2,y^3,y^4,y^5,y^6,y^7,z^0,z^1,z^2,z^3,z^4,z^5,z^6,z^7,yaw^0,yaw^1,yaw^2,yaw^3,yaw^4,yaw^5,yaw^6,yaw^7
1,3.5,0,0,-0.172537,0.0791596,-0.0109568,0,0,-4,0,0,-0.00548994,0.0169951,-0.00305962,0,0,1,0,0,-0.000435879,2.59443e-05,-3.87036e-07,0,0,0,0,0,0,0,0,0,0,
1,3.39567,-0.255756,-0.152221,0.0345335,0.0243754,-0.0109568,0,0,-3.99155,0.0362125,0.0549046,0.0318943,0.00169702,-0.00305962,0,0,0.99959,-0.00120579,-0.00115584,-0.000335971,2.40106e-05,-3.87501e-07,0,0,0,0,0,0,0,0,0,0,
1,3.03564,-0.413879,-0.0119359,0.0353812,-0.00457991,0.000154989,0,0,-3.86991,0.233195,0.130173,0.00808622,-0.0136011,0.00209984,0,0,0.996916,-0.00443129,-0.00202356,-0.000243802,2.20736e-05,-3.87064e-07,0,0,0,0,0,0,0,0,0,0,
1,2.64078,-0.349151,0.0682782,0.0186115,-0.00380497,0.000154989,0,0,-3.50995,0.473895,0.0938242,-0.0253196,-0.00310186,0.00209984,0,0,0.990239,-0.00912346,-0.0026264,-0.000159378,2.01384e-05,-3.87185e-07,0,0,0,0,0,0,0,0,0,0,
1,2.37487,-0.171206,0.102833,0.00494146,-0.00303003,0.000154989,0,0,-2.96855,0.583676,0.0202525,-0.0189555,0.00294369,-0.000126985,0,0,0.978349,-0.0147758,-0.00298758,-8.2696e-05,1.82028e-05,-3.87092e-07,0,0,0,0,0,0,0,0,0,0,
1,2.30857,0.0379388,0.101027,-0.00562876,-0.00225508,0.000154989,0,0,-2.38076,0.578455,-0.0202217,-0.00845058,0.00230877,-0.000126985,0,0,0.960521,-0.0209282,-0.00313032,-1.37561e-05,1.62672e-05,-3.87042e-07,0,0,0,0,0,0,0,0,0,0,
1,2.4398,0.214861,0.0721598,-0.0130992,-0.00148014,0.000154989,0,0,-1.8288,0.52126,-0.0329907,-0.000485361,0.00167384,-0.000126985,0,0,0.936465,-0.0271669,-0.00307785,4.74417e-05,1.43317e-05,-3.87065e-07,0,0,0,0,0,0,0,0,0,0,
1,2.7124,0.314737,0.0255313,-0.0174699,-0.000705195,0.000154989,0,0,-1.33947,0.459883,-0.0256736,0.00494016,0.00103892,-0.000126985,0,0,0.906281,-0.0331249,-0.00285341,0.000100897,1.23964e-05,-3.86992e-07,0,0,0,0,0,0,0,0,0,0,
1,3.03465,0.311344,-0.0295596,-0.0187408,6.97487e-05,0.000154989,0,0,-0.899408,0.426877,-0.00588942,0.00782598,0.000403993,-0.000126985,0,0,0.870416,-0.0384814,-0.00248021,0.000146611,1.04594e-05,-3.86776e-07,0,0,0,0,0,0,0,0,0,0,
1,3.29792,0.197057,-0.0838135,-0.0154758,-0.00202744,0.00159106,0,0,-0.470318,0.439557,0.0187426,0.00960818,-0.00310307,0.00130908,0,0,0.829611,-0.0429621,-0.00198149,0.00018458,8.52582e-06,-3.87543e-07,0,0,0,0,0,0,0,0,0,0,
1,3.39525,-0.0171523,-0.126495,-0.00702601,0.00462982,0.00224006,0,0,-0.00420396,0.5,0.0420396,0.0168953,-0.0427315,0.00791764,0,0,0.78486,-0.0463392,-0.00138047,0.00021481,6.58959e-06,-3.87223e-07,0,0,0,0,0,0,0,0,0,0,
1,3.25144,-0.261501,-0.0973935,-0.0746884,0.232995,-0.106342,0,0,0.519917,0.503427,-0.0844872,0.033728,-0.220308,0.1165,0,0,0.737361,-0.0484313,-0.000700377,0.000237295,4.65418e-06,-3.87199e-07,0,0,0,0,0,0,0,0,0,0,
1,2.94451,-0.280085,0.0130875,-1.43303,2.15509,-0.862716,0,0,0.868777,0.136904,-0.140152,1.52475,-2.13091,0.853224,0,0,0.688471,-0.0491034,3.55612e-05,0.000252039,2.71851e-06,-3.87219e-07,0,0,0,0,0,0,0,0,0,0,
1,2.53685,-0.246242,0.0173503,-0.183802,0.353592,-0.136924,0,0,1.11259,0.173314,0.180855,0.29363,-0.409552,0.143769,0,0,0.639658,-0.0482673,0.000804118,0.000259041,7.82925e-07,-3.87224e-07,0,0,0,0,0,0,0,0,0,0,
1,2.34083,-0.0331996,0.218255,0.00614155,-0.0413935,0.00789368,0,0,1.4946,0.49655,0.0421206,-0.0517081,0.0196563,-0.00104907,0,0,0.592454,-0.0458807,0.00158206,0.0002583,-1.1531e-06,-3.87084e-07,0,0,0,0,0,0,0,0,0,0,
1,2.49852,0.295629,0.0672552,-0.089361,0.0158057,-0.000971705,0,0,2.00017,0.499046,-0.00555678,0.0206487,-0.0126058,0.00317332,0,0,0.548412,-0.0419482,0.00234618,0.000249817,-3.08864e-06,-3.87103e-07,0,0,0,0,0,0,0,0,0,0,
1,2.78688,0.22042,-0.115711,-0.0357494,0.0107352,-0.000865741,0,0,2.50488,0.515322,0.0124875,-0.000831361,-0.0027429,0.000383417,0,0,0.509057,-0.0365207,0.00307322,0.000233591,-5.0242e-06,-3.87116e-07,0,0,0,0,0,0,0,0,0,0,
1,2.86571,-0.0796376,-0.167205,-0.00146595,0.00640651,-0.000865741,0,0,3.0295,0.528749,-0.00262983,-0.00796878,-0.000825811,0.000383417,0,0,0.475837,-0.0296955,0.00373998,0.000209623,-6.95978e-06,-3.87124e-07,0,0,0,0,0,0,0,0,0,0,
1,2.62294,-0.397149,-0.141821,0.0155027,0.0020778,-0.000437137,0,0,3.54721,0.498196,-0.0276569,-0.00743785,0.00109127,-4.51841e-05,0,0,0.450084,-0.0216165,0.00432322,0.000177913,-8.8954e-06,-3.87124e-07,0,0,0,0,0,0,0,0,0,0,
1,2.10112,-0.628158,-0.0872179,0.0194425,-0.000107892,-0.00043714,0,0,4.01135,0.424708,-0.0438746,-0.00352459,0.000865355,-4.51841e-05,0,0,0.432959,-0.0124738,0.00479972,0.00013846,-1.0831e-05,-3.87129e-07,0,0,0,0,0,0,0,0,0,0,
1,1.40464,-0.746883,-0.0339091,0.0151206,-0.00133157,4.38681e-05,0,0,4.38948,0.329621,-0.0497081,-0.000515013,0.000639434,-4.51841e-05,0,0,0.425413,-0.00250424,0.00514624,9.12649e-05,-1.27667e-05,-3.87133e-07,0,0,0,0,0,0,0,0,0,0,
1,0.637678,-0.774447,0.00390181,0.0102329,-0.00111223,4.38683e-05,0,0,4.66948,0.230992,-0.0478683,0.00159088,0.000413514,-4.51841e-05,0,0,0.428133,0.00800904,0.00533957,3.63269e-05,-1.47024e-05,-3.87122e-07,0,0,0,0,0,0,0,0,0,0,
1,-0.123703,-0.740174,0.0283659,0.00622269,-0.000892892,4.38679e-05,0,0,4.85456,0.141456,-0.0410665,0.0027931,0.000187593,-4.51841e-05,0,0,0.441502,0.0187364,0.00535646,-2.63537e-05,-1.6638e-05,-3.87139e-07,0,0,0,0,0,0,0,0,0,0,
1,-0.830137,-0.668126,0.0421153,0.0030898,-0.000673552,4.3868e-05,0,0,4.95788,0.0682264,-0.0320134,0.00309163,-3.83272e-05,-4.51841e-05,0,0,0.465552,0.0293018,0.0051737,-9.67771e-05,-1.85737e-05,-3.87139e-07,0,0,0,0,0,0,0,0,0,0,
1,-1.45369,-0.577101,0.0477821,0.000822231,-0.000478294,3.18265e-05,0,0,4.9971,0.0130952,-0.0234204,0.00256614,-0.000447642,3.44717e-05,0,0,0.499912,0.0392826,0.00476806,-0.000174943,-2.05093e-05,-3.87174e-07,0,0,0,0,0,0,0,0,0,0,
1,-1.98263,-0.480824,0.0476973,-0.000772678,-0.00031916,3.18266e-05,0,0,4.98893,-0.0276653,-0.0180631,0.00112029,-0.000275283,3.44717e-05,0,0,0.543767,0.0482099,0.0041163,-0.000260852,-2.24455e-05,-3.86996e-07,0,0,0,0,0,0,0,0,0,0,
1,-2.41682,-0.388865,0.0437826,-0.00173105,-0.000160028,3.18272e-05,0,0,4.94408,-0.0613594,-0.0160092,0.000363869,-0.000102925,3.44717e-05,0,0,0.595809,0.0555682,0.0031952,-0.000354504,-2.43805e-05,-3.87289e-07,0,0,0,0,0,0,0,0,0,0,
1,-2.76376,-0.306974,0.0379475,-0.00205289,-8.94652e-07,3.18276e-05,0,0,4.86701,-0.0925256,-0.0151904,0.000296886,6.94334e-05,3.44717e-05,0,0,0.654193,0.0607957,0.00198153,-0.000455899,-2.63165e-05,-3.87029e-07,0,0,0,0,0,0,0,0,0,0,
1,-3.03481,-0.237082,0.0321017,-0.0017382,0.000158241,2.16933e-05,0,0,4.75969,-0.121566,-0.0135385,0.000919336,0.000241792,2.43389e-05,0,0,0.716488,0.0632838,0.000452063,-0.000565036,-2.82525e-05,4.67936e-06,0,0,0,0,0,0,0,0,0,0,
1,-3.24135,-0.177352,0.0280535,-0.000888301,0.000266715,-4.85043e-05,0,0,4.62578,-0.144796,-0.00908632,0.00212989,0.000363486,-4.45492e-05,0,0,0.779635,0.0624032,-0.00136577,-0.000631252,-4.85621e-06,4.67928e-06,0,0,0,0,0,0,0,0,0,0,
