duration,x^0,x^1,x^2,x^3,x^4,x^5,x^6,x^7,y^0,y^1,y^2,y^3,y^4,y^5,y^6,y^7,z^0,z^1,z^2,z^3,z^4,z^5,z^6,z^7,yaw^0,yaw^1,yaw^2,yaw^3,yaw^4,yaw^5,yaw^6,yaw^7
1,-2,0,0,0.019615,-0.0024093,8.16536e-05,0,0,-4,0,0,-0.0167149,0.00299568,-0.000129994,0,0,1,0,0,7.19531e-11,6.18527e-12,-1.93585e-11,0,0,0,0,0,0,0,0,0,0,
1,-1.98271,0.0496161,0.0452058,0.0107943,-0.00200104,8.16536e-05,0,0,-4.01385,-0.0388119,-0.0334705,-0.0060321,0.00234571,-0.000129994,0,0,1,1.67887e-10,-9.19265e-12,2.23899e-10,-1.55472e-10,4.06e-11,0,0,0,0,0,0,0,0,0,0,
1,-1.87902,0.164815,0.0663991,0.00360674,-0.00159277,8.16536e-05,0,0,-4.08995,-0.115116,-0.0387925,0.0020508,0.00169574,-0.000129994,0,0,1,4.3573e-10,1.36117e-10,2.0318e-11,-6.90292e-12,4.10205e-12,0,0,0,0,0,0,0,0,0,0,
1,-1.64571,0.302471,0.0684793,-0.0019478,-0.0011845,8.16536e-05,0,0,-4.24024,-0.180416,-0.0237656,0.00753383,0.00104577,-0.000129994,0,0,1,7.56112e-10,2.81272e-10,8.03979e-12,-1.04672e-11,6.31317e-12,0,0,0,0,0,0,0,0,0,0,
1,-1.27781,0.429256,0.0563454,-0.00586926,-0.000776232,8.16536e-05,0,0,-4.43597,-0.201812,0.00381062,0.010417,0.000395804,-0.000129994,0,0,1,1.33508e-09,2.94238e-10,1.35927e-11,-1.2208e-11,8.76099e-12,0,0,0,0,0,0,0,0,0,0,
1,-0.79877,0.521642,0.0348968,-0.00815765,-0.000367964,8.16536e-05,0,0,-4.62329,-0.162007,0.0361365,0.0107003,-0.000254166,-0.000129994,0,0,1,1.94317e-09,3.60702e-10,4.4782e-12,-1.59011e-11,6.53411e-12,0,0,0,0,0,0,0,0,0,0,
1,-0.250674,0.565899,0.00903258,-0.00881297,4.03034e-05,8.16537e-05,0,0,-4.73885,-0.0593,0.0654123,0.00838366,-0.000904135,-0.000129994,0,0,1,2.63874e-09,3.42521e-10,-5.98313e-11,1.68514e-11,-1.27733e-11,0,0,0,0,0,0,0,0,0,0,
1,0.315567,0.558095,-0.016348,-0.00783522,0.00044857,8.16539e-05,0,0,-4.72538,0.092409,0.0838385,0.00346718,-0.0015541,-0.000129994,0,0,1,3.15365e-09,6.11635e-11,-1.63904e-11,-1.61462e-11,6.2228e-12,0,0,0,0,0,0,0,0,0,0,
1,0.850009,0.504096,-0.0363457,-0.0052244,0.000856839,8.16537e-05,0,0,-4.54735,0.263621,0.0836155,-0.00404918,-0.00220407,0.000135821,0,0,1,3.17168e-09,-1.81853e-10,1.96273e-10,-2.43027e-10,1.06158e-10,0,0,0,0,0,0,0,0,0,0,
1,1.31347,0.419567,-0.0460613,-0.000980502,0.0012651,-0.000124356,0,0,-4.20623,0.410567,0.0596017,-0.0115073,-0.00152496,0.000547843,0,0,1,2.93238e-09,3.55218e-11,-3.47384e-11,9.12923e-11,-3.23963e-11,0,0,0,0,0,0,0,0,0,0,
1,1.68714,0.328942,-0.0426558,0.00283635,0.000643319,-0.000124357,0,0,-3.74855,0.491888,0.0214085,-0.0121287,0.00121425,7.67749e-05,0,0,1,3.13134e-09,1.7998e-10,6.00409e-11,-5.32232e-11,1.00924e-11,0,0,0,0,0,0,0,0,0,0,
1,1.97678,0.254091,-0.0315304,0.00416605,2.15335e-05,-3.5928e-05,0,0,-3.24609,0.50356,-0.0069243,-0.00650395,0.00159812,-0.000100085,0,0,1,3.51733e-09,6.95568e-11,7.35731e-11,-1.52363e-10,5.67728e-11,0,0,0,0,0,0,0,0,0,0,
