duration,x^0,x^1,x^2,x^3,x^4,x^5,x^6,x^7,y^0,y^1,y^2,y^3,y^4,y^5,y^6,y^7,z^0,z^1,z^2,z^3,z^4,z^5,z^6,z^7,yaw^0,yaw^1,yaw^2,yaw^3,yaw^4,yaw^5,yaw^6,yaw^7
1,4,0,0,-0.0103834,0.000851341,-1.89683e-05,0,0,2.5,0,0,0.00216007,-0.00019602,3.58601e-06,0,0,1,0,0,-0.00100636,9.22503e-05,-2.31105e-06,0,0,0,0,0,0,0,0,0,0,
1,3.99045,-0.0278396,-0.0262317,-0.00716768,0.0007565,-1.89685e-05,0,0,2.50197,0.00571407,0.00533996,0.00141185,-0.000178091,3.58673e-06,0,0,0.999084,-0.00266164,-0.0024887,-0.000660473,8.06958e-05,-2.31102e-06,0,0,0,0,0,0,0,0,0,0,
1,3.92995,-0.0988749,-0.0433855,-0.00433137,0.000661657,-1.89682e-05,0,0,2.51426,0.0199351,0.00854284,0.000735355,-0.00016016,3.58635e-06,0,0,0.993351,-0.00930923,-0.00400905,-0.0003608,6.91405e-05,-2.3108e-06,0,0,0,0,0,0,0,0,0,0,
1,3.784,-0.196088,-0.0525993,-0.00187442,0.000566815,-1.8968e-05,0,0,2.54332,0.0386042,0.00982381,0.000130577,-0.00014223,3.58642e-06,0,0,0.979739,-0.0181447,-0.00469972,-0.000107345,5.75864e-05,-2.31091e-06,0,0,0,0,0,0,0,0,0,0,
1,3.53398,-0.304738,-0.0550114,0.000203158,0.000471975,-1.89684e-05,0,0,2.59174,0.0580925,0.00939803,-0.000402478,-0.000124298,3.5854e-06,0,0,0.956842,-0.0276474,-0.00469934,9.98911e-05,4.60317e-05,-2.31088e-06,0,0,0,0,0,0,0,0,0,0,
1,3.17489,-0.412358,-0.0517597,0.00190137,0.000377131,-1.89683e-05,0,0,2.6587,0.0752019,0.00748065,-0.000863808,-0.000106373,3.58705e-06,0,0,0.924639,-0.0365739,-0.00414659,0.000260909,3.4477e-05,-2.31085e-06,0,0,0,0,0,0,0,0,0,0,
1,2.71303,-0.508759,-0.0439825,0.00322022,0.000282287,-1.89676e-05,0,0,2.74042,0.0871642,0.00428686,-0.00125342,-8.84411e-05,3.58673e-06,0,0,0.884212,-0.043958,-0.00318011,0.000375709,2.29228e-05,-2.31096e-06,0,0,0,0,0,0,0,0,0,0,
1,2.16378,-0.586029,-0.0328178,0.0041597,0.000187449,-1.89687e-05,0,0,2.83053,0.0916418,3.18151e-05,-0.00157132,-7.05095e-05,3.58651e-06,0,0,0.83747,-0.0491109,-0.00193855,0.000444291,1.13681e-05,-2.3109e-06,0,0,0,0,0,0,0,0,0,0,
1,1.54926,-0.638531,-0.0194037,0.00471981,9.26038e-05,-1.89668e-05,0,0,2.92057,0.0867274,-0.00506933,-0.00181749,-5.25764e-05,3.58546e-06,0,0,0.786874,-0.0516212,-0.000560582,0.000466654,-1.86188e-07,-2.31095e-06,0,0,0,0,0,0,0,0,0,0,
1,0.896115,-0.662903,-0.00487829,0.00490055,-2.23427e-06,-1.89683e-05,0,0,3.00036,0.0709439,-0.0108014,-0.00199194,-3.46476e-05,3.58641e-06,0,0,0.735156,-0.0513547,0.000815154,0.0004428,-1.17409e-05,-2.3109e-06,0,0,0,0,0,0,0,0,0,0,
1,0.233213,-0.658062,0.00962026,0.00470193,-9.70761e-05,-1.36257e-05,0,0,3.05848,0.0432446,-0.0169492,-0.00209467,-1.67129e-05,3.5849e-06,0,0,0.685045,-0.0484545,0.00205,0.000372727,-2.32952e-05,3.60437e-07,0,0,0,0,0,0,0,0,0,0,
1,-0.410637,-0.625172,0.0230073,0.00417736,-0.000165201,-1.36265e-05,0,0,3.08267,0.00301319,-0.0232977,-0.00212567,1.2145e-06,3.58553e-06,0,0,0.638991,-0.0433277,0.00303201,0.00028315,-2.14928e-05,3.605e-07,0,0,0,0,0,0,0,0,0,0,
1,-1.0088,-0.567354,0.0344119,0.00338029,-0.00023333,-1.36259e-05,0,0,3.06026,-0.0499364,-0.0296316,-0.00206397,-2.28315e-05,2.45737e-05,0,0,0.598957,-0.0364984,0.00375611,0.000200784,-1.96904e-05,3.60514e-07,0,0,0,0,0,0,0,0,0,0,
1,-1.53861,-0.489391,0.0430166,0.00231071,-0.000301464,-1.36241e-05,0,0,2.97863,-0.11536,-0.0357147,-0.00190956,0.000100038,2.4574e-05,0,0,0.566396,-0.0284608,0.00424393,0.000125628,-1.78878e-05,3.60508e-07,0,0,0,0,0,0,0,0,0,0,
1,-1.98299,-0.3977,0.0480037,0.000968613,-0.000369586,-1.36258e-05,0,0,2.82577,-0.191995,-0.0405975,-0.00126367,0.000222908,2.45736e-05,0,0,0.542287,-0.0196658,0.00451709,5.76821e-05,-1.60853e-05,3.60523e-07,0,0,0,0,0,0,0,0,0,0,
1,-2.3321,-0.300333,0.0485557,-0.00064599,-0.000437715,2.16833e-05,0,0,2.59216,-0.275967,-0.0428053,-0.000126301,0.000345775,-1.0734e-05,0,0,0.527181,-0.0105211,0.00459723,-3.05357e-06,-1.42829e-05,3.60574e-07,0,0,0,0,0,0,0,0,0,0,
1,-2.58494,-0.206802,0.0442083,-0.00218002,-0.000329299,2.16833e-05,0,0,2.2736,-0.360627,-0.0412169,0.00114946,0.000292102,-1.07346e-05,0,0,0.52124,-0.00139115,0.00450598,-5.65794e-05,-1.24799e-05,3.60472e-07,0,0,0,0,0,0,0,0,0,0,
1,-2.75002,-0.126134,0.0359093,-0.00328038,-0.00022088,2.1682e-05,0,0,1.87319,-0.438497,-0.0361232,0.00221051,0.000238435,-1.0737e-05,0,0,0.524286,0.00740295,0.00426497,-0.000102894,-1.06776e-05,3.60539e-07,0,0,0,0,0,0,0,0,0,0,
1,-2.84373,-0.0649319,0.0249597,-0.00394708,-0.000112468,2.16835e-05,0,0,1.401,-0.503212,-0.0281684,0.00305688,0.000184759,-1.07364e-05,0,0,0.535841,0.0155833,0.00389582,-0.000142,-8.87487e-06,3.60497e-07,0,0,0,0,0,0,0,0,0,0,
1,-2.88774,-0.0271953,0.0126604,-0.00418012,-4.05121e-06,2.16831e-05,0,0,0.872855,-0.549693,-0.0179966,0.00368856,0.000131077,-1.07335e-05,0,0,0.555169,0.0229152,0.00342018,-0.000173894,-7.07235e-06,3.60498e-07,0,0,0,0,0,0,0,0,0,0,
1,-2.90643,-0.0143226,0.000312604,-0.0039795,0.000104364,2.16832e-05,0,0,0.308974,-0.57415,-0.00625179,0.00410554,7.7403e-05,-1.07337e-05,0,0,0.581324,0.0292074,0.00285967,-0.000198579,-5.26991e-06,3.60534e-07,0,0,0,0,0,0,0,0,0,0,
1,-2.9243,-0.02511,-0.0107829,-0.00334521,0.00021278,2.16832e-05,0,0,-0.267256,-0.574081,0.00642191,0.00430781,2.37344e-05,-1.07353e-05,0,0,0.613188,0.0343118,0.00223592,-0.000216053,-3.46736e-06,3.60525e-07,0,0,0,0,0,0,0,0,0,0,
1,-2.9633,-0.0557518,-0.019325,-0.00227726,0.000321195,2.16834e-05,0,0,-0.830594,-0.548272,0.0193804,0.0042954,-2.99408e-05,-1.07349e-05,0,0,0.649516,0.0381234,0.00157056,-0.000226317,-1.6647e-06,3.60487e-07,0,0,0,0,0,0,0,0,0,0,
1,-3.04031,-0.0998403,-0.0240127,-0.000775643,0.000429612,2.1683e-05,0,0,-1.35523,-0.496799,0.0319796,0.00406829,-8.36149e-05,-1.07347e-05,0,0,0.688982,0.0405807,0.000885227,-0.00022937,1.37749e-07,3.60539e-07,0,0,0,0,0,0,0,0,0,0,
1,-3.16449,-0.148366,-0.0235452,0.00115964,0.000538028,2.1683e-05,0,0,-1.81608,-0.421023,0.0435754,0.00362648,-0.000137295,-5.32813e-05,0,0,0.730219,0.0416654,0.000201547,-0.000225214,1.94035e-06,3.60512e-07,0,0,0,0,0,0,0,0,0,0,
