duration,x^0,x^1,x^2,x^3,x^4,x^5,x^6,x^7,y^0,y^1,y^2,y^3,y^4,y^5,y^6,y^7,z^0,z^1,z^2,z^3,z^4,z^5,z^6,z^7,yaw^0,yaw^1,yaw^2,yaw^3,yaw^4,yaw^5,yaw^6,yaw^7
1,4,0,0,-0.00886241,0.000668777,-1.34509e-05,0,0,3,0,0,0.00170485,-0.000164501,3.32598e-06,0,0,1,0,0,-0.00109292,8.56291e-05,-1.74722e-06,0,0,0,0,0,0,0,0,0,0,
1,3.99179,-0.0239794,-0.0227091,-0.00632181,0.00060152,-1.34503e-05,0,0,3.00154,0.00447317,0.0041608,0.0010801,-0.000147878,3.32367e-06,0,0,0.998991,-0.00294497,-0.00278244,-0.000767872,7.68931e-05,-1.74724e-06,0,0,0,0,0,0,0,0,0,0,
1,3.93937,-0.0860241,-0.0381999,-0.00405023,0.000534267,-1.34507e-05,0,0,3.01111,0.0154602,0.00654707,0.000521828,-0.000131264,3.32634e-06,0,0,0.992571,-0.0105146,-0.00464217,-0.000477772,6.81569e-05,-1.74721e-06,0,0,0,0,0,0,0,0,0,0,
1,3.81162,-0.172505,-0.0472795,-0.00204767,0.000467007,-1.34486e-05,0,0,3.03351,0.0296114,0.00735822,3.00229e-05,-0.000114643,3.325e-06,0,0,0.977003,-0.0209684,-0.00568402,-0.000222616,5.94209e-05,-1.7472e-06,0,0,0,0,0,0,0,0,0,0,
1,3.59024,-0.271406,-0.0507549,-0.000314131,0.000399755,-1.34494e-05,0,0,3.0704,0.0439759,0.0067937,-0.000395324,-9.80097e-05,3.31645e-06,0,0,0.950185,-0.0327753,-0.00601281,-2.40449e-06,5.06848e-05,-1.74722e-06,0,0,0,0,0,0,0,0,0,0,
1,3.26815,-0.372326,-0.0494333,0.00115038,0.00033251,-1.34538e-05,0,0,3.12068,0.0560019,0.00505286,-0.000754173,-8.1405e-05,3.32175e-06,0,0,0.911444,-0.0446142,-0.00573339,0.000182863,4.19488e-05,-1.74721e-06,0,0,0,0,0,0,0,0,0,0,
1,2.84786,-0.466479,-0.0441216,0.00234587,0.000265267,-1.34575e-05,0,0,3.1809,0.0635361,0.00233514,-0.00104658,-6.47824e-05,3.32264e-06,0,0,0.861319,-0.0553733,-0.00495058,0.000333186,3.32127e-05,-1.74719e-06,0,0,0,0,0,0,0,0,0,0,
1,2.33986,-0.546691,-0.035627,0.00327237,0.00019799,-1.34501e-05,0,0,3.24567,0.0648241,-0.00116006,-0.00127249,-4.81699e-05,3.32279e-06,0,0,0.80136,-0.0641508,-0.00376922,0.000448565,2.44768e-05,-1.74723e-06,0,0,0,0,0,0,0,0,0,0,
1,1.761,-0.607403,-0.0247564,0.00392983,0.000130739,-1.34514e-05,0,0,3.30801,0.0585105,-0.00523332,-0.00143194,-3.15525e-05,3.32277e-06,0,0,0.733911,-0.0702544,-0.00229413,0.000529,1.57407e-05,-1.74722e-06,0,0,0,0,0,0,0,0,0,0,
1,1.13288,-0.644671,-0.012317,0.00431827,6.34834e-05,-1.34521e-05,0,0,3.35983,0.0436384,-0.00968523,-0.00152492,-1.49384e-05,3.32474e-06,0,0,0.661906,-0.0732014,-0.000630161,0.000574491,7.00501e-06,-1.74733e-06,0,0,0,0,0,0,0,0,0,0,
