duration,x^0,x^1,x^2,x^3,x^4,x^5,x^6,x^7,y^0,y^1,y^2,y^3,y^4,y^5,y^6,y^7,z^0,z^1,z^2,z^3,z^4,z^5,z^6,z^7,yaw^0,yaw^1,yaw^2,yaw^3,yaw^4,yaw^5,yaw^6,yaw^7
1,4,0,0,-0.00605703,0.000383951,-6.34797e-06,0,0,4,0,0,0.000836682,-8.08779e-05,1.48516e-06,0,0,1,0,0,3.85381e-11,-1.17151e-12,1.25877e-12,0,0,0,0,0,0,0,0,0,0,
1,3.99432,-0.016667,-0.0159309,-0.0045847,0.000352212,-6.34782e-06,0,0,4.00076,0.00219396,0.00203963,0.000528022,-7.34521e-05,1.48516e-06,0,0,1,1.21354e-10,7.24132e-11,-2.75868e-11,7.62794e-11,-3.57578e-11,0,0,0,0,0,0,0,0,0,0,
1,3.95748,-0.0609057,-0.0276352,-0.00323933,0.000320473,-6.34776e-06,0,0,4.00545,0.0075709,0.00319784,0.000249065,-6.60263e-05,1.48516e-06,0,0,1,3.22115e-10,9.68559e-11,2.116e-11,-2.25722e-11,9.46576e-12,0,0,0,0,0,0,0,0,0,0,
1,3.86602,-0.124644,-0.0354938,-0.00202092,0.000288733,-6.34777e-06,0,0,4.0164,0.0144571,0.00356373,-1.88497e-07,-5.86006e-05,1.48515e-06,0,0,1,5.32812e-10,1.20465e-10,-1.55485e-11,1.29754e-11,-4.28568e-12,0,0,0,0,0,0,0,0,0,0,
1,3.70414,-0.200571,-0.0398876,-0.000929463,0.000256994,-6.34802e-06,0,0,4.03436,0.021357,0.00322641,-0.000219739,-5.11747e-05,1.48514e-06,0,0,1,7.58755e-10,1.09047e-10,3.66995e-12,6.89226e-13,-3.99969e-12,0,0,0,0,0,0,0,0,0,0,
1,3.463,-0.282138,-0.0411975,3.50366e-05,0.000225255,-6.34789e-06,0,0,4.05868,0.0269533,0.00227499,-0.000409587,-4.3749e-05,1.48516e-06,0,0,1,9.72859e-10,9.60494e-11,-2.44533e-11,5.76073e-12,3.34754e-12,0,0,0,0,0,0,0,0,0,0,
1,3.13992,-0.363559,-0.0398044,0.000872582,0.000193512,-6.34731e-06,0,0,4.08745,0.030107,0.00079859,-0.000569731,-3.63233e-05,1.48518e-06,0,0,1,1.12936e-09,4.70024e-11,-1.51612e-11,8.5123e-12,5.57998e-13,0,0,0,0,0,0,0,0,0,0,
1,2.73762,-0.439808,-0.036089,0.00158316,0.000161777,-6.34791e-06,0,0,4.11776,0.0298571,-0.00111369,-0.000700173,-2.88976e-05,1.48521e-06,0,0,1,1.21637e-09,9.71632e-11,3.94529e-11,-1.66622e-11,-1.01901e-11,0,0,0,0,0,0,0,0,0,0,
1,2.26346,-0.506621,-0.0304324,0.0021668,0.000130034,-6.34641e-06,0,0,4.14577,0.025421,-0.00337274,-0.000800911,-2.14717e-05,1.48514e-06,0,0,1,1.43003e-09,6.64055e-11,2.33271e-11,-2.72262e-11,6.37468e-12,0,0,0,0,0,0,0,0,0,0,
1,1.7287,-0.560497,-0.0232152,0.00262347,9.83008e-05,-6.34925e-06,0,0,4.167,0.0161944,-0.00588945,-0.000871946,-1.40458e-05,1.48511e-06,0,0,1,1.55452e-09,6.82761e-11,2.42775e-11,-2.81615e-11,1.65779e-12,0,0,0,0,0,0,0,0,0,0,
