duration,x^0,x^1,x^2,x^3,x^4,x^5,x^6,x^7,y^0,y^1,y^2,y^3,y^4,y^5,y^6,y^7,z^0,z^1,z^2,z^3,z^4,z^5,z^6,z^7,yaw^0,yaw^1,yaw^2,yaw^3,yaw^4,yaw^5,yaw^6,yaw^7
1,-1.5,0,0,0.00184372,-0.00121377,0.000118005,0,0,4,0,0,-0.0505338,0.0109698,-0.000661022,0,0,1,0,0,-0.00669444,0.00248067,-0.000176177,0,0,0,0,0,0,0,0,0,0,
1,-1.49925,0.0012661,-0.00057141,-0.00183131,-0.000623742,0.000118005,0,0,3.95977,-0.111027,-0.092393,-0.0132649,0.00766467,-0.000661022,0,0,0.99561,-0.0110415,-0.00696108,0.00146646,0.00159978,-0.000176177,0,0,0,0,0,0,0,0,0,0,
1,-1.50089,-0.00727558,-0.00862772,-0.00314622,-3.37151e-05,0.000118005,0,0,3.75009,-0.308255,-0.0928099,0.0107835,0.00435956,-0.000661022,0,0,0.980498,-0.015046,0.00527525,0.00610383,0.000718899,-0.000176177,0,0,0,0,0,0,0,0,0,0,
1,-1.51986,-0.0335145,-0.0170886,-0.00210103,0.000556312,0.000118005,0,0,3.36351,-0.447391,-0.0409122,0.0216116,0.00105445,-0.000661022,0,0,0.977373,0.0158107,0.0261384,0.00721766,-0.000161986,-0.000176177,0,0,0,0,0,0,0,0,0,0,
1,-1.57189,-0.0711795,-0.0188738,0.00130428,0.00114634,0.000118005,0,0,2.89721,-0.463468,0.023639,0.0192191,-0.00225066,-0.000661022,0,0,1.0262,0.0882116,0.0450577,0.00480795,-0.00104287,-0.000176177,0,0,0,0,0,0,0,0,0,0,
1,-1.65937,-0.0998389,-0.00690286,0.00471238,0.00645097,-0.0022393,0,0,2.47369,-0.37084,0.0611823,0.00360628,-0.00555577,-0.000661022,0,0,1.16306,0.187698,0.0514625,-0.0011253,-0.00192376,-0.000176177,0,0,0,0,0,0,0,0,0,0,
1,-1.75719,-0.0849,0.0235471,0.0081233,-0.00474551,0.000544138,0,0,2.16142,-0.263185,0.0320563,-0.025227,-0.00886088,0.00379282,0,0,1.399,0.278672,0.0347823,-0.0105821,-0.00280464,0.000937283,0,0,0,0,0,0,0,0,0,0,
1,-1.81462,-0.0296972,0.0248854,-0.00541736,-0.00202482,0.000544138,0,0,1.9,-0.291233,-0.0588619,-0.0227424,0.0101032,-0.00109881,0,0,1.7,0.309958,-0.00441898,-0.0124278,0.00188178,-8.46482e-05,0,0,0,0,0,0,0,0,0,0,
1,-1.82633,-0.00155712,0.00192577,-0.00807525,0.000695872,0.000544138,0,0,1.53617,-0.442265,-0.077458,0.00668231,0.00460914,-0.00109881,0,0,1.99491,0.27094,-0.0312583,-0.0057472,0.00145853,-8.46482e-05,0,0,0,0,0,0,0,0,0,0,
1,-1.8328,-0.0164272,-0.0126834,-0.000640485,0.00183636,-0.000245962,0,0,1.02664,-0.564192,-0.0407443,0.0149208,0.000695268,-0.000308714,0,0,2.23022,0.196593,-0.0405952,-0.000759544,0.00103529,-8.46482e-05,0,0,0,0,0,0,0,0,0,0,
1,-1.86096,-0.0375997,-0.00604629,0.00424534,0.00060655,-0.000245962,0,0,0.437009,-0.59968,0.00510259,0.0146148,-0.000848301,-0.000308714,0,0,2.38641,0.116842,-0.0375085,0.00253515,0.000612053,-8.46482e-05,0,0,0,0,0,0,0,0,0,0,
1,-1.9,-0.0357599,0.00786941,0.00421192,-0.000623261,-0.000118382,0,0,-0.144111,-0.550568,0.0407699,0.00813441,-0.00239187,-0.000308714,0,0,2.4688,0.0514553,-0.0270772,0.00413688,0.000188812,-8.46482e-05,0,0,0,0,0,0,0,0,0,0,
